Name;Resolver voltage divider;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\ResolverVotageDivider.csv;
Starttime of export;132907764534190000;Thursday, March 3, 2022;11:20:53.419
Endtime of export;132907764927590000;Thursday, March 3, 2022;11:21:32.759


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132907764645690000;0;0;0.010301976136037769
132907764645790000;0;0;0.0084401569912302288
132907764645890000;0;0;0.0084293226736545934
132907764645990000;0;0;0.003996740574235897
132907764646090000;0;0;0.0037975297082062896
132907764646190000;0;0;0.0045217925975761016
132907764646290000;0;0;0.001714697784801372
132907764646390000;0;0;-0.0091317449749202077
132907764646490000;0;0;-0.0048186230614982641
132907764646590000;0;0;-0.0044115269048379153
132907764646690000;0;0;0.0036773875829679576
132907764646790000;0;0;-0.0019785346761680917
132907764646890000;0;0;0.0032791447787123363
132907764646990000;0;0;0.0076226556088652541
132907764647090000;0;0;0.007009536760298361
132907764647190000;0;0;0.0012262055031500123
132907764647290000;0;0;0.0034660203912347037
132907764647390000;0;0;-0.001356442314280061
132907764647490000;0;0;-0.0020200551612612888
132907764647590000;0;0;0.0026417526309358581
132907764647690000;0;0;-0.0081625802639199389
132907764647790000;0;0;-0.010160138630589231
132907764647890000;0;0;-0.0042380369056180837
132907764647990000;0;0;0.0070333348027685535
132907764648090000;0;0;-0.003586176325412381
132907764648190000;0;0;-0.0094485102360624181
132907764648290000;0;0;-0.012159044244526195
132907764648390000;0;0;-0.00089201502462440312
132907764648490000;0;0;0.0010510420155083779
132907764648590000;0;0;0.0010698512811914067
132907764648690000;0;0;0.0013376363323963651
132907764648790000;0;0;-0.0057039721634661675
132907764648890000;0;0;-0.01275869691126829
132907764648990000;0;0;-0.013438069966860566
132907764649090000;0;0;-0.0068267442427919238
132907764649190000;0;0;0.0030855240645106352
132907764649290000;0;0;0.0075139302270356041
132907764649390000;0;0;0.006000172637835967
132907764649490000;0;0;-0.00080913365090058958
132907764649590000;0;0;-0.0082390534275060476
132907764649690000;0;0;0.00565965450495213
132907764649790000;0;0;-0.00099449696709623565
132907764649890000;0;0;-0.00095129913635848534
132907764649990000;0;0;-0.0017125274139740652
132907764650090000;0;0;0.0045397383602858643
132907764650190000;0;0;-0.007797717716596409
132907764650290000;0;0;-0.00053540849090756137
132907764650390000;0;0;0.0075175931138725246
132907764650490000;0;0;0.0062557658277499848
132907764650590000;0;0;0.0045261629107719685
132907764650690000;0;0;0.0039079605313115566
132907764650790000;0;0;0.00086760710120894081
132907764650890000;0;0;-0.0028618466465807259
132907764650990000;0;0;0.0012021144327154353
132907764651090000;0;0;-0.007370908530292701
132907764651190000;0;0;-0.00094327106682343879
132907764651290000;0;0;-0.0043271736489107673
132907764651390000;0;0;0.0055621538609446561
132907764651490000;0;0;0.001776443808621016
132907764651590000;0;0;0.0013270136107273204
132907764651690000;0;0;-0.00033985277636411088
132907764651790000;0;0;-0.00127657791896141
132907764651890000;0;0;-0.0033040424482066264
132907764651990000;0;0;-0.0037295245865478681
132907764652090000;0;0;0.0016011657818219233
132907764652190000;0;0;0.0034845602461941608
132907764652290000;0;0;-0.0025256245749975476
132907764652390000;0;0;-0.0038173882497209459
132907764652490000;0;0;-0.00080810200941168649
132907764652590000;0;0;0.0037666027855856087
132907764652690000;0;0;0.0068397939757043917
132907764652790000;0;0;0.0074092985815223172
132907764652890000;0;0;-0.0013787502749508639
132907764652990000;0;0;0.0010139086856908611
132907764653090000;0;0;-0.0071972813667980579
132907764653190000;0;0;-0.00041509569402853027
132907764653290000;0;0;-0.0080565290991329724
132907764653390000;0;0;-0.0049166137536816208
132907764653490000;0;0;0.002810256205649511
132907764653590000;0;0;0.0019908506389144688
132907764653690000;0;0;0.0041850924631694963
132907764653790000;0;0;-0.00093100208971499607
132907764653890000;0;0;0.00081438462508899058
132907764653990000;0;0;-0.00045280008172512163
132907764654090000;0;0;-0.0015106271146117321
132907764654190000;0;0;-0.00608565755439157
132907764654290000;0;0;-0.0014149117759924166
132907764654390000;0;0;-0.010419653131679056
132907764654490000;0;0;-0.0099352189799879354
132907764654590000;0;0;-0.0061866846317365689
132907764654690000;0;0;-0.01141955882026921
132907764654790000;0;0;6.3822397059517481E-05
132907764654890000;0;0;-0.0043364292817146908
132907764654990000;0;0;-0.0034734749845558104
132907764655090000;0;0;-0.0039258097278200973
132907764655190000;0;0;0.0033641803339772756
132907764655290000;0;0;-0.0010327419737290689
132907764655390000;0;0;0.00038542587209104
132907764655490000;0;0;-0.00012279710909273529
132907764655590000;0;0;0.0031486707269082728
132907764655690000;0;0;0.0028780612218430581
132907764655790000;0;0;0.0034218709885143004
132907764655890000;0;0;0.0042944266465918309
132907764655990000;0;0;0.00064725628186826888
132907764656090000;0;0;0.0073277826912470992
132907764656190000;0;0;0.00989903820479559
132907764656290000;0;0;0.010480513768360115
132907764656390000;0;0;0.006789242442238207
132907764656490000;0;0;0.005207982529854327
132907764656590000;0;0;0.0107851308573999
132907764656690000;0;0;0.011729446789365702
132907764656790000;0;0;0.01142046654563692
132907764656890000;0;0;0.0015910896208181629
132907764656990000;0;0;-0.0012863672189185752
132907764657090000;0;0;0.0020011263662620435
132907764657190000;0;0;0.0018108778972845594
132907764657290000;0;0;0.0026201881656878834
132907764657390000;0;0;0.0035234773025835057
132907764657490000;0;0;-0.00081673355138019718
132907764657590000;0;0;0.011123599204946362
132907764657690000;0;0;-0.0040323605875823756
132907764657790000;0;0;-0.00074620616697716876
132907764657890000;0;0;0.00082596103450327508
132907764657990000;0;0;-0.0041576633784543007
132907764658090000;0;0;-0.00717891255437218
132907764658190000;0;0;-0.0033876619622462533
132907764658290000;0;0;-0.0059674342328794282
132907764658390000;0;0;-0.0053076164256946421
132907764658490000;0;0;-0.0069126250392719446
132907764658590000;0;0;-0.0026407869169432661
132907764658690000;0;0;-0.00093028230939357
132907764658790000;0;0;-0.0053021084344206763
132907764658890000;0;0;-0.0020247457011087992
132907764658990000;0;0;-0.001281004619920866
132907764659090000;0;0;0.0023235094688725867
132907764659190000;0;0;0.0010034861007905014
132907764659290000;0;0;0.0029726839495643194
132907764659390000;0;0;0.002256165577552646
132907764659490000;0;0;-0.0037352312303103713
132907764659590000;0;0;0.0024427767276189614
132907764659690000;0;0;0.0069432537270994691
132907764659790000;0;0;0.011127596293905851
132907764659890000;0;0;0.00726202402637634
132907764659990000;0;0;0.0053888508212608273
132907764660090000;0;0;0.0076426306733104084
132907764660190000;0;0;-0.0020778063280001459
132907764660290000;0;0;0.0034352405861481352
132907764660390000;0;0;-0.00034231191572225809
132907764660490000;0;0;0.0051813443748104562
132907764660590000;0;0;-1.088868582677289E-05
132907764660690000;0;0;0.00056479380109012963
132907764660790000;0;0;-0.00045374482843525731
132907764660890000;0;0;0.0038873067722523316
132907764660990000;0;0;0.00067670816849824946
132907764661090000;0;0;-0.0003874824029705343
132907764661190000;0;0;0.0087516709073377878
132907764661290000;0;0;-0.00878503383743666
132907764661390000;0;0;-0.0035831994786319973
132907764661490000;0;0;-0.0094789957372779857
132907764661590000;0;0;-0.0071893953587851035
132907764661690000;0;0;-0.0057768406975242242
132907764661790000;0;0;-0.0027558218234148934
132907764661890000;0;0;-0.0069420412941590629
132907764661990000;0;0;-0.0077961481682161868
132907764662090000;0;0;-0.0024402477061461164
132907764662190000;0;0;-0.0059551764245695813
132907764662290000;0;0;-0.0039460924068506105
132907764662390000;0;0;-0.00969169469881483
132907764662490000;0;0;-0.0079374297293778751
132907764662590000;0;0;0.0036268173303420402
132907764662690000;0;0;0.00903830059292016
132907764662790000;0;0;-0.0013048413415440528
132907764662890000;0;0;-0.00092060118776053266
132907764662990000;0;0;-0.0035937698141960458
132907764663090000;0;0;-0.0002044398028801763
132907764663190000;0;0;-0.00423170303102065
132907764663290000;0;0;-0.010508664977385982
132907764663390000;0;0;-0.004319191414169074
132907764663490000;0;0;-0.0024156498442666069
132907764663590000;0;0;-0.010949129088612255
132907764663690000;0;0;-0.0036422405068853077
132907764663790000;0;0;-0.0037388394046620915
132907764663890000;0;0;-0.00046708417899818432
132907764663990000;0;0;0.000680232206651907
132907764664090000;0;0;-0.0098233990552117883
132907764664190000;0;0;-0.011248827396463539
132907764664290000;0;0;-0.0074267464361745337
132907764664390000;0;0;-0.018017550348600718
132907764664490000;0;0;-0.018709707089290609
132907764664590000;0;0;-0.011965966302843273
132907764664690000;0;0;-0.0069443428941959057
132907764664790000;0;0;-0.0062007979848161471
132907764664890000;0;0;-0.0045538468015564586
132907764664990000;0;0;-0.00075610925341278428
132907764665090000;0;0;-0.0070621007012510485
132907764665190000;0;0;-0.0027344148071959504
132907764665290000;0;0;-0.0058813916852186419
132907764665390000;0;0;-0.010553969820518584
132907764665490000;0;0;0.00341987792472029
132907764665590000;0;0;-0.00049935609634159557
132907764665690000;0;0;0.0015356058319183786
132907764665790000;0;0;-0.0013910376922678215
132907764665890000;0;0;-0.0059518474097507061
132907764665990000;0;0;-0.0072902388141281357
132907764666090000;0;0;-0.0030998610663313178
132907764666190000;0;0;-0.014909163446244218
132907764666290000;0;0;-0.0087791985693049454
132907764666390000;0;0;-0.00529027926060909
132907764666490000;0;0;-0.0070949080334299676
132907764666590000;0;0;-0.005041667314023883
132907764666690000;0;0;-0.0014967781082590801
132907764666790000;0;0;0.00010391653544108027
132907764666890000;0;0;0.002741486921749612
132907764666990000;5.512284E-05;0.0043430975617283953;0.0031066606369126162
132907764667090000;0.0010452923733333332;0.068296366686437043;-0.020110767354550311
132907764667190000;0.0044853659066666713;0.2471167512047906;-0.067104955169587283
132907764667290000;0.011906533440000018;0.56368356121248842;-0.10212323211736742
132907764667390000;0.024839984973333371;1.0271914783002019;-0.133979263989092
132907764667490000;0.044816910506666752;1.6413356387810554;-0.1538600985126575
132907764667590000;0.073368500040000145;2.4076010350648356;-0.16144323027370136
132907764667690000;0.11202594357333356;3.326584452295652;-0.17727011836947168
132907764667790000;0.16232043110666702;4.3985257250382332;-0.14330563134652746
132907764667890000;0.22578315264000051;5.6235212374251411;-0.099395570240080638
132907764667990000;0.303945298173334;7.0016097240775421;-0.062257758536378577
132907764668090000;0.39833805770666753;8.5328067515709556;-0.026308619979510478
132907764668190000;0.510492621240001;10.217118575762942;0.0033890186826856508
132907764668290000;0.64194017877333476;12.05454771074238;0.045170048199703369
132907764668390000;0.79421192030666832;14.045095166865149;0.13464767813090822
132907764668490000;0.9688293577118986;16.18795693945486;0.25514615852376432
132907764668590000;1.1663154495118644;18.413497289409982;0.37115690292534603
132907764668690000;1.3853402948480602;20.589588450638175;0.53993117418544223
132907764668790000;1.6243727037204856;22.654223183912155;0.69785413483140135
132907764668890000;1.8818814861291406;24.582482170483864;0.96425909769158658
132907764668990000;2.1563354520740252;26.3643508950385;1.218223237373447
132907764669090000;2.44620341155514;27.995804748476484;1.5013690400354027
132907764669190000;2.7499541745724847;29.475226330664555;1.7598247347958862
132907764669290000;3.0660565511260587;30.801965644764095;2.0551801956001228
132907764669390000;3.3929793512158626;31.975761471623859;2.3584157375355472
132907764669490000;3.7291913848418954;32.996508833125532;2.6464088807644544
132907764669590000;4.0731614620041583;33.864165540917874;2.9714480698335719
132907764669690000;4.4233583927026512;34.57871464044868;3.3336991588274305
132907764669790000;4.7782509869373735;35.140149318063649;3.6762731646495679
132907764669890000;5.1363080547083264;35.548466835508059;4.0194104767669536
132907764669990000;5.4959984060155076;35.803666092338489;4.382028240750838
132907764670090000;5.855998330369621;35.921094765845972;4.7399568724115024
132907764670190000;6.2159983303696213;35.968289756078818;5.0988082239644479
132907764670290000;6.5759983303696217;35.987256364164914;5.4511710116420753
132907764670390000;6.9359983303696229;35.994878618572017;5.816966328813022
132907764670490000;7.2959983303696232;35.997941831666388;6.1827898349734074
132907764670590000;7.6559983303696235;35.999172868307319;6.5331821580328961
132907764670690000;8.0159983303696229;35.999667594323569;6.8970045329960374
132907764670790000;8.3759983303696242;35.999866413613894;7.2824887952515853
132907764670890000;8.7359983303696254;35.999946314627593;7.633518171485429
132907764670990000;9.0959983303696248;35.999978425052866;7.9995583213501522
132907764671090000;9.4559983303696242;35.999991329512575;8.3607161310319249
132907764671190000;9.8159983303696254;35.999996515525623;8.7250181337585175
132907764671290000;10.175998330369627;35.999998599668;9.0762168687219642
132907764671390000;10.535998330369626;35.999999437237953;9.4396177132486532
132907764671490000;10.895998330369626;35.9999997738385;9.80223451651518
132907764671590000;11.255998330369629;35.999999909110954;10.170264023663274
132907764671690000;11.615998330369628;35.999999963473719;10.522521687215606
132907764671790000;11.975998330369627;35.999999985320862;10.890098705816792
132907764671890000;12.335998330369629;35.999999994100847;11.252710841752236
132907764671990000;12.695998330369626;35.999999997629111;11.599045927120379
132907764672090000;13.055998330369627;35.999999999047255;11.969263309346289
132907764672190000;13.415998330369629;35.999999999617216;12.339417483811001
132907764672290000;13.775998330369628;35.999999999846167;12.698218392566616
132907764672390000;14.135998330369628;35.999999999938147;13.040255253309725
132907764672490000;14.495998330369627;35.999999999975067;13.410419644475057
132907764672590000;14.85599833036963;35.999999999990123;13.767206178184996
132907764672690000;15.215998330369629;35.999999999995993;14.130589558211572
132907764672790000;15.575998330369629;35.999999999998316;14.501398338980522
132907764672890000;15.935998330369632;35.999999999999517;14.85479720946331
132907764672990000;16.295998330369631;35.999999999999808;15.202837014268086
132907764673090000;16.655998330369631;35.999999999999886;15.563553619057215
132907764673190000;17.01599833036963;35.999999999999879;15.918198564023268
132907764673290000;17.375998330369633;36.000000000000142;16.279666363311843
132907764673390000;17.735998330369632;36.000000000000064;16.633936445786127
132907764673490000;18.095998330369632;35.999999999999993;16.99954136093638
132907764673590000;18.455998330369631;35.999999999999929;17.34793272800875
132907764673690000;18.815998330369634;36.000000000000171;17.712624962890452
132907764673790000;19.175998330369634;36.000000000000036;18.08309696101017
132907764673890000;19.535998330369633;35.999999999999943;18.439383551934444
132907764673990000;19.895998330369636;36.000000000000171;18.782696120419793
132907764674090000;20.255998330369636;36.000000000000071;19.146157027289807
132907764674190000;20.615998330369635;35.999999999999993;19.507327752846816
132907764674290000;20.975998330369634;35.999999999999929;19.860149257738488
132907764674390000;21.335998330369637;36.000000000000171;20.218439042034472
132907764674490000;21.695998330369637;36.000000000000036;20.580825149344605
132907764674590000;22.055998330369636;35.999999999999943;20.935779672320038
132907764674690000;22.415998330369639;36.000000000000171;21.301185028714059
132907764674790000;22.775998330369639;36.000000000000071;21.670643028136794
132907764674890000;23.135998330369638;35.999999999999993;22.018469904528065
132907764674990000;23.495998330369638;35.999999999999929;22.379135438548857
132907764675090000;23.855998330369641;36.000000000000121;22.751550839239322
132907764675190000;24.21599833036964;36.000000000000014;23.109497304760442
132907764675290000;24.575998330369639;35.999999999999929;23.473055761673074
132907764675390000;24.935998330369642;36.000000000000171;23.84303091609225
132907764675490000;25.295998330369642;36.000000000000071;24.19362221063777
132907764675590000;25.655998330369641;35.999999999999993;24.552211773086931
132907764675690000;26.015998330369641;35.999999999999929;24.932369003052628
132907764675790000;26.375998330369644;36.000000000000171;25.294091224331513
132907764675890000;26.735998330369643;36.000000000000071;25.648125612112644
132907764675990000;27.095998330369643;35.999999999999993;26.011711458956455
132907764676090000;27.455998330369642;35.999999999999929;26.374080044409883
132907764676190000;27.815998330369645;36.000000000000171;26.731521112898708
132907764676290000;28.175998330369644;36.000000000000036;27.095596339089639
132907764676390000;28.535998330369644;35.999999999999943;27.45540807976926
132907764676490000;28.895998330369647;36.000000000000171;27.817064034147542
132907764676590000;29.255998330369646;36.000000000000071;28.183929428410902
132907764676690000;29.615998330369646;35.999999999999993;28.560361359339403
132907764676790000;29.975998330369645;35.999999999999929;28.920554862263977
132907764676890000;30.335998330369648;36.000000000000171;29.286075029349131
132907764676990000;30.695998330369644;35.999999999999893;29.63796940435931
132907764677090000;31.055998330369643;35.999999999999922;30.00484150869659
132907764677190000;31.415998330369643;35.999999999999893;30.368384032161789
132907764677290000;31.775998330369646;36.000000000000156;30.716374086399977
132907764677390000;32.135998330369645;36.000000000000114;31.068888419705242
132907764677490000;32.495998330369645;36.000000000000085;31.436415430675172
132907764677590000;32.855998330369644;36.000000000000071;31.795335807281596
132907764677690000;33.215998330369644;36.000000000000014;32.159642418993982
132907764677790000;33.575998330369643;35.999999999999893;32.534065948663027
132907764677890000;33.935998330369642;35.999999999999851;32.891740634238985
132907764677990000;34.295998330369642;35.999999999999758;33.246938976169261
132907764678090000;34.655998330369648;36.000000000000313;33.600576958639145
132907764678190000;35.015998330369648;36.000000000000171;33.962407876790152
132907764678290000;35.375998330369647;36.000000000000114;34.326958709913846
132907764678390000;35.735998330369647;36.000000000000028;34.674190798896554
132907764678490000;36.095998330369646;35.9999999999999;35.030519684550363
132907764678590000;36.455998330369646;35.999999999999851;35.387761067146677
132907764678690000;36.815998330369645;35.999999999999758;35.752145024067474
132907764678790000;37.175998330369652;36.000000000000313;36.130887979153968
132907764678890000;37.535998330369651;36.000000000000256;36.478759166305757
132907764678990000;37.89599833036965;36.000000000000085;36.841467063393665
132907764679090000;38.25599833036965;35.999999999999922;37.186611793987247
132907764679190000;38.615998330369649;35.999999999999858;37.545681398140275
132907764679290000;38.975998330369649;35.999999999999766;37.8944036599855
132907764679390000;39.335998330369655;36.000000000000313;38.247823691052389
132907764679490000;39.695998330369655;36.000000000000171;38.614906476322737
132907764679590000;40.055998330369654;36.000000000000114;38.971846891548232
132907764679690000;40.415998330369654;36.000000000000028;39.339282331021337
132907764679790000;40.775998330369653;35.9999999999999;39.691864581664014
132907764679890000;41.135998330369652;35.999999999999851;40.052756518293307
132907764679990000;41.495998330369652;35.999999999999758;40.3950796660547
132907764680090000;41.855998330369651;35.999999999999623;40.753522098020241
132907764680190000;42.215998330369658;36.000000000000185;41.115122800903592
132907764680290000;42.57599833036965;35.999999999999432;41.464359120474391
132907764680390000;42.935998330369664;36.000000000000639;41.834839659919076
132907764680490000;43.295998330369656;35.999999999999929;42.18766845023417
132907764680590000;43.655998330369663;36.000000000000462;42.552621120219285
132907764680690000;44.015998330369655;35.99999999999978;42.9075692358042
132907764680790000;44.375998330369661;36.000000000000348;43.277306863493138
132907764680890000;44.735998330369654;35.999999999999574;43.629011324750493
132907764680990000;45.09599833036966;36.000000000000171;43.988584229872934
132907764681090000;45.455998330369653;35.999999999999432;44.333819987034275
132907764681190000;45.815998330369666;36.000000000000639;44.689962478509436
132907764681290000;46.175998330369659;35.999999999999929;45.054022219825832
132907764681390000;46.535998330369665;36.000000000000462;45.416941097965541
132907764681490000;46.895998330369657;35.99999999999978;45.7762791184225
132907764681590000;47.255998330369664;36.000000000000348;46.135016805216651
132907764681690000;47.615998330369656;35.999999999999574;46.498361300484071
132907764681790000;47.975998330369663;36.000000000000171;46.860967607559068
132907764681890000;48.335998330369655;35.999999999999432;47.218089024233485
132907764681990000;48.695998330369669;36.000000000000639;47.572765589864488
132907764682090000;49.055998330369661;35.999999999999929;47.938365763619025
132907764682190000;49.415998330369668;36.000000000000462;48.294436172701715
132907764682290000;49.77599833036966;35.99999999999978;48.65407812408867
132907764682390000;50.135998330369667;36.000000000000348;49.01472942901507
132907764682490000;50.495998330369659;35.999999999999574;49.372197475425423
132907764682590000;50.855998330369673;36.000000000000682;49.740486495545852
132907764682690000;51.215998330369665;35.999999999999943;50.089475026010362
132907764682790000;51.575998330369671;36.000000000000469;50.478738439790554
132907764682890000;51.935998330369664;35.99999999999978;50.813075864173804
132907764682990000;52.29599833036967;36.000000000000348;51.178610605562149
132907764683090000;52.655998330369663;35.999999999999574;51.524546934760522
132907764683190000;53.015998330369669;36.000000000000171;51.884336385233127
132907764683290000;53.375998330369661;35.999999999999432;52.236610613021462
132907764683390000;53.735998330369675;36.000000000000639;52.591065813345338
132907764683490000;54.095998330369667;35.999999999999929;52.955539824563509
132907764683590000;54.455998330369674;36.000000000000462;53.298871228916468
132907764683690000;54.815998330369666;35.99999999999978;53.667495238157883
132907764683790000;55.175998330369673;36.000000000000348;54.016313536469582
132907764683890000;55.535998330369665;35.999999999999574;54.38218264527459
132907764683990000;55.895998330369672;36.000000000000171;54.727620922791985
132907764684090000;56.255998330369664;35.999999999999432;55.071690995483635
132907764684190000;56.615998330369678;36.000000000000639;55.443622951054465
132907764684290000;56.97599833036967;35.999999999999929;55.789013350900149
132907764684390000;57.335998330369677;36.000000000000462;56.159890097073735
132907764684490000;57.695998330369669;35.99999999999978;56.499147444291957
132907764684590000;58.055998330369675;36.000000000000348;56.8587701718674
132907764684690000;58.415998330369668;35.999999999999574;57.220376147022662
132907764684790000;58.775998330369674;36.000000000000171;57.563466133725058
132907764684890000;59.135998330369667;35.999999999999432;57.94559279884475
132907764684990000;59.49599833036968;36.000000000000639;58.282443105755107
132907764685090000;59.855998330369673;35.999999999999837;58.641560243666284
132907764685190000;60.215998330369679;36.000000000000369;59.008296863465787
132907764685290000;60.575998330369671;35.999999999999581;59.346423468476942
132907764685390000;60.935998330369678;36.000000000000171;59.718827544027477
132907764685490000;61.29599833036967;35.999999999999432;60.066947983697766
132907764685590000;61.655998330369684;36.000000000000639;60.418377279401312
132907764685690000;62.015998330369676;35.999999999999929;60.7884788725452
132907764685790000;62.375998330369683;36.000000000000462;61.134589658701969
132907764685890000;62.735998330369675;35.99999999999978;61.494346330175652
132907764685990000;63.095998330369682;36.000000000000348;61.852896242246686
132907764686090000;63.455998330369674;35.999999999999574;62.1892277321907
132907764686190000;63.815998330369681;36.000000000000171;62.549066037288625
132907764686290000;64.175998330369666;35.999999999998934;62.919683315271868
132907764686390000;64.535998330369679;36.000000000000284;63.246743964922452
132907764686490000;64.895998330369679;36.000000000000227;63.614351219607023
132907764686590000;65.255998330369678;36.000000000000064;63.967357976525619
132907764686690000;65.615998330369678;36.000000000000135;64.309203407652916
132907764686790000;65.975998330369677;36.000000000000021;64.692995352844065
132907764686890000;66.335998330369677;35.9999999999998;65.0478557581895
132907764686990000;66.695998330369648;35.999999999997883;65.394173407402278
132907764687090000;67.0559983303696;35.999999999996405;65.757757576633566
132907764687190000;67.415998330369575;35.999999999996874;66.104194309397386
132907764687290000;67.775998330369532;35.9999999999963;66.465816645011884
132907764687390000;68.135998330369489;35.9999999999959;66.827042601938942
132907764687490000;68.495998330369446;35.999999999995609;67.184801117282376
132907764687590000;68.855998330369417;35.999999999996362;67.548236494562289
132907764687690000;69.215998330369374;35.999999999995929;67.901807175816543
132907764687790000;69.575998330369345;35.9999999999968;68.253706339145936
132907764687890000;69.9359983303693;35.99999999999627;68.618768466023482
132907764687990000;70.295998330369258;35.999999999995893;68.979443650073108
132907764688090000;70.655998330369215;35.999999999995609;69.321777565457424
132907764688190000;71.015998330369186;35.999999999996561;69.680618484034525
132907764688290000;71.375998330369143;35.999999999996177;70.046784056540815
132907764688390000;71.7359983303691;35.999999999995858;70.38189328484151
132907764688490000;72.095998330369056;35.999999999995595;70.73774197617459
132907764688590000;72.455998330369027;35.999999999996561;71.111022732848753
132907764688690000;72.815998330368984;35.999999999996177;71.480968659936011
132907764688790000;73.175998330368941;35.999999999995858;71.828357218001258
132907764688890000;73.5359983303689;35.999999999995595;72.193355652951539
132907764688990000;73.895998330368869;35.999999999996561;72.527615506482377
132907764689090000;74.255998330368826;35.999999999996177;72.884728912860979
132907764689190000;74.615998330368782;35.999999999995858;73.2558414058658
132907764689290000;74.975998330368739;35.999999999995595;73.620844465343737
132907764689390000;75.33599833036871;35.999999999996561;73.947287279340259
132907764689490000;75.695998330368667;35.999999999996177;74.314469731133229
132907764689590000;76.055998330368624;35.999999999995858;74.6680375112597
132907764689690000;76.415998330368581;35.999999999995595;75.028072724057338
132907764689790000;76.775998330368552;35.999999999996561;75.384167939830334
132907764689890000;77.135998330368508;35.999999999996177;75.743473478097627
132907764689990000;77.495998330368465;35.999999999995858;76.0853382315771
132907764690090000;77.855998330368422;35.999999999995595;76.439567495292508
132907764690190000;78.2159983303684;35.999999999996561;76.8095310116229
132907764690290000;78.57599833036835;35.999999999996177;77.156202788443707
132907764690390000;78.9359983303683;35.999999999995858;77.497004931268265
132907764690490000;79.295998330368263;35.999999999995595;77.859050590222751
132907764690590000;79.655998330368234;35.999999999996561;78.2084810868167
132907764690690000;80.015998330368191;35.999999999996177;78.555848051798634
132907764690790000;80.375998330368148;35.999999999995858;78.928504039896026
132907764690890000;80.7359983303681;35.999999999995595;79.298872315177064
132907764690990000;81.095998330368076;35.999999999996561;79.634746361847064
132907764691090000;81.455998330368033;35.999999999996177;79.98246574997961
132907764691190000;81.815998330367989;35.999999999995858;80.3363302518333
132907764691290000;82.175998330367946;35.999999999995595;80.67871386181983
132907764691390000;82.535998330367917;35.999999999996561;81.023125486132173
132907764691490000;82.895998330367874;35.999999999996177;81.384965788236983
132907764691590000;83.255998330367831;35.999999999995858;81.731087307317807
132907764691690000;83.615998330367788;35.999999999995595;82.080974245485066
132907764691790000;83.975998330367759;35.999999999996561;82.445090796241232
132907764691890000;84.335998330367715;35.999999999996177;82.810635008227038
132907764691990000;84.695998330367672;35.999999999995858;83.1631733476023
132907764692090000;85.055998330367629;35.999999999995595;83.502841549581589
132907764692190000;85.4159983303676;35.999999999996561;83.85486363808
132907764692290000;85.775998330367557;35.999999999996177;84.208301999215763
132907764692390000;86.135998330367514;35.999999999995858;84.547060265578864
132907764692490000;86.49599833036747;35.999999999995595;84.909485718619422
132907764692590000;86.855998330367441;35.999999999996355;85.263529003228356
132907764692690000;87.2159983303674;35.999999999995929;85.607906636639029
132907764692790000;87.575998330367355;35.999999999995616;85.967767582389925
132907764692890000;87.935998330367326;35.999999999996561;86.327303677320444
132907764692990000;88.295998330367283;35.999999999996177;86.679687711292274
132907764693090000;88.65599833036724;35.999999999995858;87.027507366887235
132907764693190000;89.0159983303672;35.999999999995595;87.382559126307825
132907764693290000;89.375998330367167;35.999999999996561;87.757019977756613
132907764693390000;89.735998330367124;35.999999999996177;88.111502997145081
132907764693490000;90.095998330367081;35.999999999995858;88.458943567539421
132907764693590000;90.455998330367038;35.999999999995595;88.829292534529856
132907764693690000;90.815998330367009;35.999999999996561;89.19158536728213
132907764693790000;91.175998330366966;35.999999999996177;89.538573472982321
132907764693890000;91.535998330366922;35.999999999995858;89.900100936020749
132907764693990000;91.895998330366879;35.999999999995595;90.267635231346844
132907764694090000;92.25599833036685;35.999999999996561;90.615515292728816
132907764694190000;92.6159983303668;35.999999999996177;90.976975795551624
132907764694290000;92.975998330366764;35.999999999995858;91.333449561182789
132907764694390000;93.335998330366721;35.999999999995595;91.701668913574764
132907764694490000;93.695998330366692;35.999999999996561;92.0439143161058
132907764694590000;94.055998330366648;35.999999999996177;92.398924010727924
132907764694690000;94.4159983303666;35.999999999995858;92.769036412605487
132907764694790000;94.775998330366562;35.999999999995595;93.142324967221484
132907764694890000;95.135998330366533;35.999999999996561;93.4978724161323
132907764694990000;95.49599833036649;35.999999999996177;93.856680003228632
132907764695090000;95.855998330366447;35.999999999995858;94.219080910457592
132907764695190000;96.2159983303664;35.999999999995595;94.573823692284947
